id,name,popularity,type,is_local,explicit,duration_ms,disc_number,track_number,artist_id,artist_name,album_artist_id,album_artist_name,album_id,album_name,album_release_date,album_tracks,album_type
5ZpmKfyGIEHy0rT5fXad5U,Yağmur Yüreklim,34,track,False,False,285466,1,1,4CQctd09SRWjRoo3G7QBZf,Onur Akın,4CQctd09SRWjRoo3G7QBZf,Onur Akın,1luEKBgXSttv6JSOhMYEIR,Asi Ve Mavi,1999-04-15,10,album
3jiaYurK7YVA9hPMIgHwSH,Susarak Özlüyorum,54,track,False,False,276687,1,4,7nx9ts8pRmbvMQvnPwqDSS,Ahmet Aslan,7nx9ts8pRmbvMQvnPwqDSS,Ahmet Aslan,4zZoP4njpGr6L9BjDZvIxU,Rüzgar ve Zaman,2010-08-12,10,album
1mOpBvlPTBaBz4l1QeTDVZ,Gözlerin Doğuyor Gecelerime,52,track,False,False,318560,1,1,0ZZDIo31D35xGrXYTodWrL,Zeki Müren,0ZZDIo31D35xGrXYTodWrL,Zeki Müren,0VWvLu1jimNFn0VFiDtvGM,"İşte Benim Zeki Müren, Vol. 3",1990-07-13,12,album
1tLORE7MX4xLeh5KG3ACw0,Beni Vur,54,track,False,False,330512,1,7,1Y2FwScblyMxpLTrNdfwyU,Ahmet Kaya,1Y2FwScblyMxpLTrNdfwyU,Ahmet Kaya,05qOp1AlFdzmsqyX3whnHW,Beni Bul,1995-11-17,12,album
0BQGpBzynhDFtALjo9dM8a,Ela Gözlüm,56,track,False,False,242015,1,6,2AWUCT9xtcvkjpFq1ZgpPj,Cem Adrian,2AWUCT9xtcvkjpFq1ZgpPj,Cem Adrian,2SQcd5fzlpbItgs6AyAsHx,Essentials / Seçkiler 2,2016-01-15,11,album
2oR7iLpEg7yfO390LexBqn,İçimde Ölen Biri,48,track,False,False,241592,1,1,5Z0rUIkdvlnx6JYqcC4aU0,Can Gox,5Z0rUIkdvlnx6JYqcC4aU0,Can Gox,2mH711c8AGW5hNAA8tm1lZ,İçimde Ölen Biri,2017-09-29,1,album
7uTXBaWobakjvQvQxTD6TF,Tebrikler,51,track,False,False,234330,1,2,74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,6lYviSvsKMpzcicbZo2koB,Devran,2019-05-24,8,album
6DSc3yu61rUQIUzOQt3OIK,Zehir Gibi,44,track,False,False,247120,1,1,1XZNZT3xecy9Wt5LtMOJVk,Zeynep Dizdar,1XZNZT3xecy9Wt5LtMOJVk,Zeynep Dizdar,4MnmJXp7WjQRr9vE9fHgXZ,Ille De Sen,2005-05-19,10,album
7F4yovnXyQ4WUrCLHiyyK7,Vermedin,60,track,False,False,220506,1,2,650blPhpj24aloFTk941L3,Umut Timur,650blPhpj24aloFTk941L3,Umut Timur,4Apkmh2TDku13WxFZYpbnb,Şaheser,2018-04-18,10,album
63VymxFfKnGSPHFAYZ8O8S,Öle Öle,25,track,False,False,210738,1,1,6xLv41SHPrVVfvyGd1M7ut,Ozan Doğulu,6xLv41SHPrVVfvyGd1M7ut,Ozan Doğulu,5mjTNDGZ9Ja5QrvLrDX5xJ,Öle Öle,2018-04-20,2,album
2FU1HsEaZCHcjrFCXCjH9T,Kuzum,46,track,False,False,186026,1,2,6wxh9aTFgTS4OiyYlnQBq6,Bengü,6wxh9aTFgTS4OiyYlnQBq6,Bengü,2ttZU15rxEjwF9WsBTESp3,Altın Çağ,2017-06-07,11,album
4BtNvgh46CncpxfYhSCu4i,Değilsin,43,track,False,False,296344,2,6,1dpqJqIuNqideTvmxBsSku,Mabel Matiz,0LyfQWJT6nXafLPZqxe9Of,Various Artists,6Uvt4kMhpig7aMA3VUOU13,"Yıldız Tilbe'nin Yıldızlı Şarkıları, Vol. 1",2018-05-21,20,album
1HrnhrEbgrD7lrmSul7SK2,Sie liegt in meinen Armen,52,track,False,False,263661,1,10,4h1K0vbLjJmcYor2eKJIuJ,Muhabbet,4h1K0vbLjJmcYor2eKJIuJ,Muhabbet,0QCfkWJ0hjzdD7T1epdReX,Seninle Uyanmadan,2017-10-06,33,album
2lIv55o5ZKNqyJKAxw6jsz,Ne Münasebet,42,track,False,False,212298,1,1,7A6T0nTpXnPXDUGM1yEjEj,Derya Uluğ,7A6T0nTpXnPXDUGM1yEjEj,Derya Uluğ,1FAW1zudQWjXqZund2WbBw,Ne Münasebet,2018-02-16,1,album
4UajeO5lnxguN9RNutaT5D,Çok Çok,55,track,False,False,201428,1,2,1AM52XHXnWAEqnQwpxTLWm,EDIS,1AM52XHXnWAEqnQwpxTLWm,EDIS,1ly64GuU1sWEhsv3mHrUa3,An,2018-03-07,12,album
4psQ9muZCiqWgDTWOAohH8,Anlat Anlat,23,track,False,False,180830,1,4,6aMuEI7xrBQvb2z0lXWwCR,Betül Demir,6aMuEI7xrBQvb2z0lXWwCR,Betül Demir,0MBXMLnvDA3BaVMHQ3dOf1,Esas Duruş,2017-07-28,12,album
2LiP5SnsDbIaXtYkV74QUb,Kapılar,28,track,False,False,224374,1,1,6JE0moFq3V6sH9coS8BwYz,Yılmaz Taner,6JE0moFq3V6sH9coS8BwYz,Yılmaz Taner,0wYMmIYx3dGrGgLQ4dol9c,Kapılar,2018-05-17,1,album
6chCueb1pXDMnH9AJYxnYf,Beni İyi Sanıyorlar,54,track,False,False,273603,1,1,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,6dA9ZmUINq0VV9qNVL7NOY,Beni İyi Sanıyorlar,2018-02-23,1,album
39DenhkBkmDsYBpl1rAchr,Anlayamazsın,59,track,False,False,242389,1,1,7IgzsWd4tWIn70uh6dAq8d,Seksendört,7IgzsWd4tWIn70uh6dAq8d,Seksendört,2wvOjQFpSeiG1nETlPZEHA,Anlayamazsın,2018-06-12,1,album
1vZAYNFTcxzrnooQUw5zKD,Yolla,52,track,False,False,285856,1,1,2yMN0IP20GOaN6q0p0zL5k,Tarkan,2yMN0IP20GOaN6q0p0zL5k,Tarkan,4fJzakARJP2UfOjSj5Q9s1,10,2017-06-29,14,album
1EwAdRA4yVMOGz3FHeogxb,Magic,25,track,False,False,228480,1,1,7zVYyYhGZxvPHPuhzReYHP,Ziynet Sali,7zVYyYhGZxvPHPuhzReYHP,Ziynet Sali,1Jp5aCTARYQwCsBcriG6YY,Magic,2017-11-03,1,album
3i8uJcfgdvKk1oHHnoGJlv,Vicdanın Affetsin,57,track,False,False,235090,1,7,74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,74IYRdqa9EFKMMXUIjGyxM,Merve Özbey,5eq3H5KnYcr0uU8VjDe32W,Yaş Hikayesi,2015-08-12,10,album
2KI8vs6F8tL12eBuVSpxk6,Trabajo,51,track,False,True,146944,1,11,2y1VzMKAa5nmfXKtJL9jnj,Murda,2y1VzMKAa5nmfXKtJL9jnj,Murda,15vpjqkXPg5eNx22fgFqWL,BABA,2019-05-09,15,album
5dLtu0lS5pP9ivMerk3uMA,Gömün Beni Çukura,48,track,False,False,196000,1,1,6h5P3J0j1x2lhiDk9w4deZ,Eypio,6h5P3J0j1x2lhiDk9w4deZ,Eypio,6BGn8wk3qAucS2IyN1j760,Gömün Beni Çukura,2017-11-29,1,album
5PBssFHwa1Cl6wRShBUQac,Adaletin Bu Mu Dünya,51,track,False,False,188343,1,1,3sV7ijrP5xMHgWRlOnPTCi,Koray Avcı,3sV7ijrP5xMHgWRlOnPTCi,Koray Avcı,4N6XJY3drmGbJ0zuXONlos,Senin İçin Değer,2018-04-06,16,album
2zy2CnV1mUakh15WPcyktq,Vay Be,45,track,False,False,249978,1,3,2RQ8NtUmg5y6tfbvCwX8jI,Kenan Doğulu,2RQ8NtUmg5y6tfbvCwX8jI,Kenan Doğulu,6TOaRFAw7h28qyEuNGQU1c,Vay Be,2018-07-20,7,album
5u8oJItli0GPhSeHmifsAO,Altın Çağ,38,track,False,False,196986,1,4,6wxh9aTFgTS4OiyYlnQBq6,Bengü,6wxh9aTFgTS4OiyYlnQBq6,Bengü,2ttZU15rxEjwF9WsBTESp3,Altın Çağ,2017-06-07,11,album
3PvVDHtAkSoGbQlJuwFTkl,Üzülmedin mi? - Akustik,36,track,False,False,265145,1,13,4StjyzjcmZ7a9QncHVf0pu,Simge,4StjyzjcmZ7a9QncHVf0pu,Simge,7JkYuwCd3THEGv2YZYgSDE,Ben Bazen,2018-06-01,14,album
0Ffts2cu6doT35ex7TKveW,Son Liman,52,track,False,False,172875,1,11,6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,3aP1cX65nBA2Hmh2lyuL0u,Afeta,2019-11-22,11,album
31zdK4H56u5u7zP9mYEcLb,İki Aşık,51,track,False,False,213960,1,6,6kf7koRM31Dgsj2WbByZpB,Ersay Üner,6kf7koRM31Dgsj2WbByZpB,Ersay Üner,43AthZHtLpFOTmin5IbEnQ,Nokta,2019-05-16,7,album
5tkMbrXiWy9Lz0s02kGoYK,Öyle Güzel Ki,44,track,False,False,284933,1,2,4uGB0nZ5d1iCXS3sHR3pzm,Gökhan Türkmen,4uGB0nZ5d1iCXS3sHR3pzm,Gökhan Türkmen,0eaYD253K6FisUYv7JNsXm,Sessiz,2016-10-21,14,album
1fB82iYTNDR7T34QBFDEaN,Visal - Akustik,30,track,False,False,189906,1,2,0wCKNMsqYasJBFVagjay49,Hadise,0wCKNMsqYasJBFVagjay49,Hadise,1MD7HV4aaWucBzJby0u73q,Visal,2013-03-14,3,album
0epePoJr6fc7ITtJlzmWHs,Yeni Başlayanlar İçin Aşk,31,track,False,False,209935,1,1,0cjA9XY1jx3RlniZbMkCWy,Aydilge,0cjA9XY1jx3RlniZbMkCWy,Aydilge,2yTj2XXQRomdWK1w3ZYNQg,Kendi Yoluma Gidiyorum,2018-04-27,11,album
4xBx2GkcjASQl3DNNVdeuC,We Could Be the Same,48,track,False,False,228310,1,7,7rEIUw67hRTgievwuKQGSj,maNga,7rEIUw67hRTgievwuKQGSj,maNga,1Cxeztp1Vrp1j8Oinq3YGo,e-akustik,2012,15,album
6KWnBmoNBrUzYB3njC7wAX,Tam da Şu An,42,track,False,False,222531,1,1,4i4ALRtQQmFxn3BCIB6iC0,Göksel,4i4ALRtQQmFxn3BCIB6iC0,Göksel,4TDkO1PbRyaXNSU6kCJfr3,Tam da Şu An,2017-05-12,1,album
2Lj03LI2S0icgeYGUYwCVD,Sesinde Aşk Var,50,track,False,False,256336,1,9,46zuW8tHxwahYn7VNMgYTa,Yalın,46zuW8tHxwahYn7VNMgYTa,Yalın,0MZgdzuP22GNzqRuBxt7LM,Bayıla Bayıla,2016-09-02,11,album
6FaCPiUVqEGMUm4lm0rlJP,Kuyu,36,track,False,False,218549,1,1,2IiSMrjpXiteqhISWXkdUG,Sibel Can,2IiSMrjpXiteqhISWXkdUG,Sibel Can,1QM2MRsDpPlszcY92qAQC7,Yeni Aşkım,2018-06-20,11,album
2Zigkz8dJtEUzsm74EIajl,Beni Hatırla,45,track,False,False,314493,1,3,5gFPi3KWXEwA9bLEO47Ow0,Sıla,0LyfQWJT6nXafLPZqxe9Of,Various Artists,0cHmPmxWjzFSTGHkfb9bi1,Ve Nazan Öncel Şarkıları,2018-08-17,14,album
14Bw31VNlw08fsNZgvNb6H,Mendilimde Kırmızım Var,50,track,False,False,362408,1,4,1dpqJqIuNqideTvmxBsSku,Mabel Matiz,1dpqJqIuNqideTvmxBsSku,Mabel Matiz,77lgNgqEBd2qBIzk7DcHA3,Maya,2018-06-20,23,album
7n8Fow3DYsmdAnwQUbNeuu,Gri,22,track,False,False,237906,1,1,052U3i0lM0CeCkJRrES8XK,Emir,052U3i0lM0CeCkJRrES8XK,Emir,63stCMv7uFofz5xvljTWvs,Gri,2018-02-02,1,album
4QSA21cKuoQeR5raNcZhs6,Gelmiyor musun?,36,track,False,False,223585,1,1,2DJNQjrMqbyGFax9mgHm3f,Özgün,2DJNQjrMqbyGFax9mgHm3f,Özgün,7o3QYoOnoopL2n2ynjcpNB,Gelmiyor musun?,2017-03-06,1,album
4CCYUYAzFBvD2omNu9EGPI,Yalnız Çiçek,52,track,False,False,226825,1,1,4ckLjJztj53Ifid7WHweBn,Aleyna Tilki,0LyfQWJT6nXafLPZqxe9Of,Various Artists,6Uvt4kMhpig7aMA3VUOU13,"Yıldız Tilbe'nin Yıldızlı Şarkıları, Vol. 1",2018-05-21,20,album
5OttBYQspleT4VG3a1xleC,Bize De Bu Yakışır,24,track,False,False,230956,1,2,0iKWCp8QXDXAD3wzFrExYr,Işın Karaca,0iKWCp8QXDXAD3wzFrExYr,Işın Karaca,5A7wwG9KwrlVubrJ2YwDsX,Eyvallah,2017-12-01,9,album
43r9TuzO4gyxWPFj4YjlEi,Dur Dünyam,40,track,False,False,196517,1,4,25yeRs08qswXKKtq0HYTMS,Ayse Hatun Onal,25yeRs08qswXKKtq0HYTMS,Ayse Hatun Onal,0f9qY9xp5qfXAapHIfrJ7q,Selam Dengesiz,2017-02-17,16,album
3jdekZpxvJX0tZTGWf0WEG,Daha İyisi Gelene Kadar,45,track,False,False,194436,1,4,6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,2soYwpvxmUqvFlSNv1Lczj,Epik,2016-07-01,12,album
4tHBhV57QKxPkItXeyGRM9,Yan,56,track,False,False,224185,1,1,3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,3vJJGsSAF5zQegZo5sJEh6,Can Bonomo,797Y3UNBzAd8awLYW2DSEr,Kâinat Sustu,2017-03-03,10,album
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),79,track,False,False,170746,1,4,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,14,album
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,83,track,False,False,187436,1,16,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,26c7MmQ4w8EAvVLb4jilaM,Heaven & Hell,2020-09-18,16,album
0gn93i7HJt0calph67R5Wu,WTF (feat. Amber Van Day),68,track,False,True,160686,1,1,5PlfkPxwCpRRWQJBxCa0By,HUGEL,5PlfkPxwCpRRWQJBxCa0By,HUGEL,6S7cBAToQ2mje6G1r2AKWS,WTF (feat. Amber Van Day),2018-11-30,1,album
0tBbt8CrmxbjRP0pueQkyU,Wolves,82,track,False,False,197993,1,1,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,5gQZvWM1o8NkQndueJtZcP,Wolves,2017-10-25,1,album
1XJ93XskwJf7PCyIVLbNBt,Anxiety (with Selena Gomez),63,track,False,True,210146,1,1,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,1xJ7jIK1tT0aVoJw1fPE6r,Inner Monologue Part 1,2019-01-24,6,album
54l9GJGQ1UCFKe2tzt1Vxt,Only You (with Little Mix),63,track,False,False,189401,1,1,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,4DmPCrBlJGedbs6GW7EQ1m,Only You (with Little Mix),2018-06-22,1,album
10GJQkjRJcZhGTLagFOC62,Most Girls,77,track,False,False,204400,1,1,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,4w5LxfyoOPHkGJZrco1UT5,Most Girls,2017-04-28,1,album
7IOxauZfx5l18mYfX0GZm6,Knees,64,track,False,False,206580,1,5,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,4TOkZvtqNpg5UHyGxCn0mS,Expectations,2018-06-22,14,album
0fBP9n1mUM2Ur7LUPq8MVn,Hasta Luego,55,track,False,False,147013,1,1,28y6CyJNkGNjJQKrlx4AmN,HRVY,28y6CyJNkGNjJQKrlx4AmN,HRVY,675EGFImrhoNXpeTNkfbHY,Hasta Luego,2018-04-25,1,album
03B2SfXuvDh1m9F4tqrX07,Skin,76,track,False,False,177500,1,1,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,6JISV6SiJtQnIsNC6OVpUf,Skin,2021-01-22,1,album
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,81,track,False,False,178480,1,1,1MIVXf74SZHmTIp4V4paH4,Mabel,1MIVXf74SZHmTIp4V4paH4,Mabel,0syM7OUAhV7S6XmOa4nLUZ,Ivy To Roses (Mixtape),2019-01-18,15,album
4NOFSrIM6LhBl2MyKvFVtp,Started,66,track,False,True,186605,1,5,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,3kQvfhjfU6Mleis6k6vpmw,In My Defense,2019-07-19,12,album
51xRMJFRBrW9C1RI1qW4S0,Boys Like You - Acoustic,69,track,False,False,238576,1,1,2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,5vFQw6vOWYH9SaYVbSY9to,Boys Like You (Acoustic),2017-04-28,1,album
572xshmOviSGH70oPYMCZV,Alarm,61,track,False,True,205593,1,3,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,7lPoGKpCGgdKFAxpudhAH5,Speak Your Mind (Deluxe),2018-04-27,18,album
1HuIahUPUXCx7Kz4rgMXFU,O.D.D.,63,track,False,True,222689,1,6,4JNfz6aO9ZFz0gp5GY88am,Hey Violet,4JNfz6aO9ZFz0gp5GY88am,Hey Violet,6ZZbMKUghvClcRLF5pZT6Y,From The Outside,2017-06-16,12,album
1byScELwcJffsdL5QWa6Yk,Why,66,track,False,False,171096,1,1,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,55QjSqhCofvsx559gCIMI7,Why,2017-07-07,1,album
5HqRQwSAPAgJBQ3bhtpUTg,Nice to Meet Ya (feat. Nicki Minaj),60,track,False,False,197003,1,2,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,766Hr0WDvATeOSIo41JvNs,TREAT MYSELF,2020-01-31,15,album
3QqXIxIUYW9PVeCiYDNUWG,M.I.A,46,track,False,False,157380,1,1,4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,4m4SfDVbF5wxrwEjDKgi4k,Cher Lloyd,0Uclo3Ca1CK4okCv3h6PNC,M.I.A,2019-10-11,1,album
0kn9QwZW8Ow9eTuZgxVEz8,Sweater Weather,71,track,False,False,228387,1,5,2BHswvFd8tMBizVWGcAMLm,Kurt Hugo Schneider,2BHswvFd8tMBizVWGcAMLm,Kurt Hugo Schneider,3TLtUT7dOnWPG9Y8hQHwUz,Kurt & Company Vol 2,2017-06-16,12,album
1eN1K7YPRButXU7Mq0V58N,Obsessed,56,track,False,False,184514,1,1,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,5SGmG1tw3OYNVORxY6q51X,Obsessed,2017-11-17,1,album
4Yf5bqU3NK4kNOypcrLYwU,Faint,73,track,False,False,162600,1,7,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,4Gfnly5CzMJQqkUFfoHaP3,Meteora,2003-03-24,13,album
04w57GO5p1763E44KQ8AKB,My Name (feat. Eminem & Nate Dogg),63,track,False,False,272506,1,11,4tujQJicOnuZRLiBFdp3Ou,Xzibit,4tujQJicOnuZRLiBFdp3Ou,Xzibit,0d9boWzzDKA5FTuWPOhQ37,Man VS Machine,2002-08-13,16,album
5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),69,track,False,True,238466,1,2,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,3j1xCJdBMCl6wYQXurz2tb,Vol.2... Hard Knock Life,1998-11-29,14,album
3O9nQmCkiA2VUAqQpkJZhD,Jack Sparrow,61,track,False,True,187746,1,4,1f5GqyOPo0CkotzzRwviBu,The Lonely Island,1f5GqyOPo0CkotzzRwviBu,The Lonely Island,4IMJWEfkidwtzLanLMAtLP,Turtleneck & Chain (Explicit Version),2011-01-01,19,album
6BCs8vxnGgKL9eMCOrG2wm,6 Foot 7 Foot,74,track,False,True,248586,1,4,55Aa2cqylxrFIXC767Z865,Lil Wayne,55Aa2cqylxrFIXC767Z865,Lil Wayne,1MGEMBqM3v8OUM2glv7MSx,Tha Carter IV,2011-01-01,15,album
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),86,track,False,True,210800,1,7,7dGJo4pcD2V6oG8kP0tJRR,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Eminem,4otkd9As6YaxxEkIjXPiZ6,Music To Be Murdered By,2020-01-17,20,album
6ddQ5KCkvCggk3j6KdA0zL,Bonkers,68,track,False,False,177573,1,1,0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,Dizzee Rascal,0tbxVYstYiHpBwA7qYL1hC,Tongue N' Cheek (Dirtee Deluxe Edition),2011-01-01,21,album
3BnBKNItMng824sLx0pUfy,A LIGHT THAT NEVER COMES,64,track,False,False,229439,1,1,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2FUsvD1bw53HGOjAg56vRD,RECHARGED,2013-10-25,14,album
0eK5y1c7WDyWwx6k9SFjbT,Renegade,60,track,False,True,337760,1,12,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,69CmkikTHkGKdkrUZTtyWl,The Blueprint (Explicit Version),2001-09-11,15,album
6HfOzLLjsaXsehIFEsrxTk,Trophies,76,track,False,True,188320,1,2,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,0UwpSCPnNPksM1meQJnBAF,Rise Of An Empire (Deluxe Edition),2014-01-01,14,album
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,78,track,False,True,284386,1,4,0c173mlxpT3dSFRgMO8XPh,Big Sean,0c173mlxpT3dSFRgMO8XPh,Big Sean,1j2x7FJXTgUT0X5hZ8TDXE,Dark Sky Paradise,2015-02-24,12,album
0YEXqaMeTYjuvGQ0PpOTiL,El Chapo,60,track,False,True,220078,1,18,0NbfKEOTQCcwd6o7wSDOHI,The Game,0NbfKEOTQCcwd6o7wSDOHI,The Game,16rW2uj8mpSmH5DSmEvDWN,The Documentary 2.5,2015-10-16,18,album
3eMsgWDRq5dKl5SBTYGv2J,Higher,74,track,False,True,222036,1,9,7dGJo4pcD2V6oG8kP0tJRR,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Eminem,3MKvhQoFSrR2PrxXXBHe9B,Music To Be Murdered By - Side B (Deluxe Edition),2020-12-18,36,album
7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,71,track,False,True,299746,1,16,4OBJLual30L7gRl5UkeRcT,T.I.,4OBJLual30L7gRl5UkeRcT,T.I.,5PfepkNWgRR2DI02Y8AawC,Paper Trail,2008-09-07,16,album
5oMkgWZqmKjaJHrsXcsZZy,Donald Trump,70,track,False,True,164522,1,3,4LLpKhyESsyAXpc4laK94U,Mac Miller,4LLpKhyESsyAXpc4laK94U,Mac Miller,13fsGE9UN5VaAkETSs94un,Best Day Ever (5th Anniversary Remastered Edition),2016-06-03,16,album
6kfQDanT6Buh4Wu73ghbav,Ayo Technology,69,track,False,True,247946,1,7,3q7HBObVc0L8jNeTe5Gofh,50 Cent,3q7HBObVc0L8jNeTe5Gofh,50 Cent,6aAGx3HGsNoWvn6rMRHXBm,Curtis,2007-01-01,17,album
2c5Isyd07hWsl7AQia2Dig,Fast Lane,75,track,False,True,249560,1,2,77IURH5NC56Jn09QHi76is,Bad Meets Evil,77IURH5NC56Jn09QHi76is,Bad Meets Evil,5abCMGtyHwpOr9cEbwfP1P,Hell: The Sequel (Deluxe),2011-01-01,11,album
0f37VQs969vZUL4gVfHRV9,Bawitdaba,67,track,False,True,265840,1,1,7dOBabd5O4CvKrg4iriHTM,Kid Rock,7dOBabd5O4CvKrg4iriHTM,Kid Rock,7nFlAxnXMrQRpM1R80pKQm,Devil Without a Cause,1998-08-05,14,album
1hWYT0w2R0J19rlVkiez7X,Battle Scars,73,track,False,False,250320,1,11,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,Lupe Fiasco,5rCCCernTo6IwFwEZM4H53,"Food & Liquor II: The Great American Rap Album, Pt. 1",2012-09-25,16,album
2B9aYvlGefTIgKLhM6ia8t,Victory (feat. The Notorious B.I.G. & Busta Rhymes),63,track,False,True,296266,1,2,59wfkuBoNyhDMQGCljbUbA,Diddy,59wfkuBoNyhDMQGCljbUbA,Diddy,4OGaOZUHLhSeiicZB909aL,No Way Out,1997,17,album
1Pa4L24EJtTPkpftbmzeUb,Ayy / Ben Hala Rüyada,69,track,False,False,198537,1,1,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,1nFJWl30l3PAHei86OxN0i,Oğuzhan Koç,0AiIx5JOHBwzxU54TrBiSN,Ben Hala Rüyada,2013-11-29,10,album
6CIKjFIomOds56hmcYEMw9,Fly to Stay Alive,52,track,False,True,246523,1,1,7rEIUw67hRTgievwuKQGSj,maNga,7rEIUw67hRTgievwuKQGSj,maNga,1Qe3fZA4UZ0aBDCwwCI8jg,Fly to Stay Alive,2010,1,album
3c9EnMb2OBI6NS88ZWIcDE,Melek,33,track,False,False,244659,1,1,1sJ90imre0sj4Kj4a8xyXp,Ekin Beril,1sJ90imre0sj4Kj4a8xyXp,Ekin Beril,7pxU7rRGuSbVPMz2Vd1fvB,Melek,2018-03-16,3,album
6iWvJmp3gA8DxTuN4BSECB,Baytar,58,track,False,False,374960,1,7,1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,1KXTegXtnCPKXjRaX1llcD,Sagopa Kajmer,0uO7Yadv4nxdqtlyEESq4D,Kalp Hastası,2013-08-07,19,album
6zMh9TiCp2qCwqj1ImfkF3,One By One,52,track,False,False,246260,1,1,0ZRQKFaYGEtbLc8NbyICoe,Deeperise,0ZRQKFaYGEtbLc8NbyICoe,Deeperise,1fd4sEl0UdkZbRIS3mXwgL,One By One,2018-02-16,1,album
5SYkeNpjhJPFUMOP5TK8iw,Bi Sonraki Hayatımda Gel,58,track,False,False,167350,1,8,2y1VzMKAa5nmfXKtJL9jnj,Murda,2y1VzMKAa5nmfXKtJL9jnj,Murda,6YAnmcTG1SWdNCGpuLdCUM,Made In Turkey,2020-08-28,9,album
5h4LRVQVBtd9s6xKdfI4d1,Voyovoy,46,track,False,False,206942,1,1,1Fg19vpUJpAAPFjnKaVYVW,Reynmen,1Fg19vpUJpAAPFjnKaVYVW,Reynmen,3noBCX39Yy6mOz88wlt3sG,Voyovoy,2017-10-20,1,album
3jdekZpxvJX0tZTGWf0WEG,Daha İyisi Gelene Kadar,45,track,False,False,194436,1,4,6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,2soYwpvxmUqvFlSNv1Lczj,Epik,2016-07-01,12,album
